artist_name,soundcharts_uuid
La Gale,11e81bbb-d684-48aa-8f87-a0369fe50396
Eno Barony,bd316804-c658-11e8-aada-549f35161576
Just Brittany,11e81bc7-906b-6d56-b262-a0369fe50396
YAYOI DAIMON,b84b815a-030a-4d7f-8291-591a42b684cd
Melisa Carolina,cf4c7aa8-41d0-11e9-9a5c-549f35141000
Zuzanna Całka,858b8fe6-9e84-46d5-bbe6-0c2009ef80d2
yonderling,11e83fee-d8ee-1628-9b8f-a0369fe50396
Kidd Lee,723abf13-e8ed-4755-9c63-b205ad859052
Queen WA$ABII,2637abda-4ff9-11ea-8d1d-801844ee83a6
Lady Madlen,7bbf38e8-94c6-488e-b040-4ac7e9713ada
Sofia Bolotina,4e0ae2e8-137b-4030-94b6-f5cee3cbb9d4
KiKi Layne,1fa74087-e942-4091-8c4b-e724d13bc95f
Kenzo B,206ad9c6-42ad-4fe2-b6ae-cbfe936329b8
Nayobe,11e81bc6-dbd4-f556-8357-a0369fe50396
trashi,b4943926-58e5-11ea-a4a1-801844ee83a6
Yenne,e956445d-f7bc-43b5-b8a7-fc4c84296242
Parazar,e1157e35-97d5-4eb5-b111-b82c924e122b
M.C. Luscious,11e81bd3-08fb-6cca-bfb6-a0369fe50396
chrln,0569454e-cc17-401b-a39b-326c19e853e7
Eva Alordiah,11e81bd1-a257-e062-aa17-a0369fe50396
Mel Ömana,71ac70e6-0873-11ea-b899-801844ee83a6
CYBER RUI,f2f7c3a2-8058-4e0b-93bd-2e0af8bd09d5
Camille LV,8a8a6e93-5c19-4444-8d97-1c8d9ac18102
Vargkvint,11e83fea-0c16-097a-a720-a0369fe50396
DeTuned Café,d6bfb774-9850-4050-9bcb-ad457425f211
Suen,0c597de0-5402-11e9-9adf-549f35161576
Nina Utashiro,8e88f6d4-6af5-4dd5-b9d5-62d785bac425
Tracy De Sá,11e83fed-80eb-f720-950f-a0369fe50396
Laura Intravia,11e81bbb-c8d1-5518-bd9a-a0369fe50396
A.Girl,89ba3f8a-9d6e-11e9-9232-549f35161576
Paytra,11e83fee-e83e-e008-934c-aa1c026db3d8
Lady Diva,11e81bbd-31ca-1f4a-93be-a0369fe50396
Kalenna,11e81bcd-1e2d-0712-8520-a0369fe50396
Blac Chyna,4a8b9130-e192-11e8-accf-525400009efb
Nel Swerts,4bc04d42-a80c-408e-b943-84eff58373e4
Paris Jones,11e81bbf-ffb8-2e90-bd50-a0369fe50396
Bun.E,7f36cae6-2736-11e9-acb2-549f35161576
TK MAMI,1e38b367-0813-42a7-9c14-e1585a8918f4
Marina Martín Maldonado,6a722301-9eb6-4c9f-b5b6-405633ac67cd
DSL,93c52171-b85b-4d2c-909b-f21ce74b7bbf
Maama Ganja,909ab936-b8ec-11e8-bb2e-525400009efb
Laura Andrés,bb8563f0-d78f-11e8-8257-549f35141000
Luna Is A Bep,dbdaebc2-b8cf-11e8-9af7-525400009efb
Lady Lykez,11e81bc9-8683-4c08-b38f-a0369fe50396
Mimi Barks,c7f4713a-934b-11e9-9185-549f35161576
Irania,d877de9a-4592-11e9-a784-549f35141000
Sexton,11e81bbb-1b5a-8044-bb8c-a0369fe50396
Valen Etchegoyen,11e83fea-13d0-ea54-9150-a0369fe50396
Mora Navarro,11e8591c-1608-47e0-9000-aa1c026db3d8
Lin Que,11e81bd0-aa02-10fe-a566-a0369fe50396
Dara Taylor,54f9d3ea-0889-4aba-b84b-06edc127ccaa
Vinia Mojica,11e81bc2-2ff5-1fc6-a76f-a0369fe50396
Kelli Ali,11e81bc6-b327-fc52-bee6-a0369fe50396
Alicia.,39e5c564-fe95-11e9-b5df-549f35161576
Gifted Gab,11e81bc3-831f-2236-a63b-a0369fe50396
Georgia Scott,eb2775ed-8b6a-43b0-b237-515075dbab73
Jéssica Caitano,bbf67fde-c3fa-11e8-99d5-525400009efb
Charleene Closshey,11e83fe2-c867-feba-ae2b-aa1c026db3d8
TeraCMusic,11e81bd1-1bdb-4b5a-8b46-a0369fe50396
Ruth Gipps,696640e6-bc44-11e8-a778-525400009efb
NATIA,cc05cd4c-fe00-42a6-8954-69b65716c2e6
Linda Wagenmakers,11e81bc0-24d9-b14e-9e36-a0369fe50396
Kaakie,11e83fe6-e86c-499c-891a-aa1c026db3d8
Kali Ninmah,65f2e22a-e79c-4d65-a0d9-88c1259c5b0c
Rican Da Menace,2a16bf56-368d-4530-965d-d2b754cd0afe
Janai,7a7aeb7e-c424-11e8-9364-525400009efb
Sweet Sable,11e81bc3-4174-f950-bed3-a0369fe50396
Patient Zero,11e81bbd-61e4-1fb4-acc4-a0369fe50396
MADAM HLEBYSHEK,485bc438-5248-4493-a8c9-d0f04b187319
Ruby Nikara,e5b74f34-f7e2-11e9-92a6-801844edfa71
Juju Fitcats,0d5172d2-ec0c-4351-8b8a-8ed198dc3085
Claudie Mackula,11e81bc9-3211-a6b0-b2b9-a0369fe50396
Elle B,548e9114-c64e-11e8-a8f2-549f35141000
Raja Meziane,11e83fec-f3fc-75e2-ba7d-a0369fe50396
Linda Vidala,11e81bc1-572a-cdf8-ac44-a0369fe50396
Morgan Kibby,be93abd4-c23f-11e8-9634-525400009efb
Pearl Ramos,aeaec3bc-c658-11e8-9a30-549f35141000
Inka,11e81bc4-0ed8-cc64-8c06-a0369fe50396
Miss Lady Pinks,11e81bbe-780b-c818-8d0b-a0369fe50396
pinoko,2bd8e3ba-ce9a-11e8-930e-525400009efb
Lay Low,c59cc9ba-1d57-11e9-a7a0-549f35161576
ra:my,5408d814-fa47-4ede-8fa6-21d364f8eb22
Neotropic,11e81bcc-f5ae-48be-b823-a0369fe50396
Hurricane G,11e81bcd-e6c5-2d62-8b8e-a0369fe50396
Josi Miller,1d590748-e41a-11e9-a4ae-e4434b16cb78
Mihaela Runceanu,11e81bca-f63c-87ac-a3f3-a0369fe50396
Nezi Momodu,11e83fec-2f4c-1a5e-963a-a0369fe50396
Zencilla,192e2859-dc3f-47a0-b361-9c483cfdbd87
Huda,292b2b37-4b19-4a1b-a8c2-ed22044341bf
Xiara,89abc044-3037-11e9-b4f3-549f35141000
Ms. Sancha,11e83fe1-88ca-da58-aa69-aa1c026db3d8
Ocean Kelly,59120594-5876-11e9-8fb7-549f35161576
Masta Quba,2b028dae-0975-11e9-9e24-00163ec5a2fb
J NOA,37abc868-4acb-4c4b-8235-6c83549dd7e3
Denise Chaila,11e81bc2-b4e4-cdf8-bb70-a0369fe50396
Bogi,a5274eee-e4e0-11e8-be52-00163ec5a2fb
Rola,11e81bd3-0703-b580-9783-a0369fe50396
Lívia Cruz,11e81bcc-724b-d996-92f6-a0369fe50396
Marie-Claire Schlameus,7109f8fd-b6dc-4d17-a0b8-3aae884d8298
Speech Debelle,11e81bbd-0ae2-80ac-bc06-a0369fe50396
Miniko Mew,abbe2929-e2f3-4f8c-8355-1fbf580342b0
Weird MC,11e81bbe-baac-9846-8013-a0369fe50396
Roxanne Shante,11e81bc2-d89d-7f9c-9257-a0369fe50396
Veronica Vega,11e83fe1-ac59-3c62-9901-aa1c026db3d8
valknee,a38f3f7c-68f9-11e9-b6e0-e4434b2a4898
Brooklyn Queen,11e83fea-fdcb-a9aa-9c9c-aa1c026db3d8
Audry Funk,11e81bbd-6c95-104e-ac25-a0369fe50396
Racquel Jones,11e81bba-80dd-e128-ab56-a0369fe50396
Lovesomemama,38818a36-1cb0-11e9-b505-549f35161576
sika rlion,e3610a40-4f85-11ea-a6f2-549f35141000
Catana,318c338c-c26c-11e8-b8c2-525400009efb
Eden Derso,74f0fc22-c5f8-11e8-9782-549f35141000
Kimera,801ce554-72f8-4072-adf8-9ba79088ac53
4ria,7463171c-6a6d-493c-a840-eba2194671fb
Emma Beko,af321db4-4c91-11ea-8dd6-801844edfa71
Tiah,3a2a58a8-0159-11e9-bd27-549f35161576
BRÖ,0ccf6eee-4d75-11e9-a21a-549f35141000
Rossella Essence,50c877c8-c5bf-11e8-8541-549f35141000
Maya B,11e83fed-0056-c7d4-97a6-aa1c026db3d8
Bryce Dallas Howard,ef36b802-7e0b-11e9-a67a-549f35161576
Queen Lee,f596642a-823e-4565-bbbf-71ea683e8472
Ncognita,25ebfcc8-473d-40df-bce8-16ae49dddc44
LILA SOVIA,29ea0227-7dfc-4bb5-9b80-95ecdf337870
lisnn,7bf1a3ac-02c2-11ea-bba3-801844ee83a6
Often,b2abf650-d125-11e9-8115-549f35161576
Afriki,11e81bbc-429f-f638-855d-a0369fe50396
Kerani,11e83fe0-7d60-b652-bfd5-aa1c026db3d8
Saaaz,01a61a28-c615-11e8-ba2a-549f35141000
Taus,9e860795-2e18-4cad-aebe-3abf68776c1f
NIKE101,5aae6e1a-9396-4f50-9b16-017d837ea207
Ladii Rose,eddc7be4-5aca-11ea-99f5-e4434b2a4898
Myrthe van de Weetering,11e83feb-4489-b256-9de1-a0369fe50396
CAROH,deac6d37-22c0-4344-a008-577b5e640fd8
1st Lady,11e81bba-e36a-c3a6-b120-a0369fe50396
Sharyn Maceren,11e81bc2-21ce-48b4-a069-a0369fe50396
Masayah,b3c3ad7e-87b4-430a-b6fa-71c9555139ff
Dropped here,d65f007b-3ad3-42de-ab31-f2012c31b301
Rashmika Mandanna,0c929596-4d75-11e9-bb3d-549f35161576
Dominique Young Unique,11e81bc7-9745-07fe-b65e-a0369fe50396
Cora E.,11e81bc6-cab2-6e66-933a-a0369fe50396
Malla,4752bf78-4be8-11e9-81da-e4434b16cb7a
Lexy,11e81bc0-0c94-d1a4-a8ea-a0369fe50396
scumie,bf048579-c179-4642-ae33-95671e2e3c61
LIL G,fae49d84-bd1d-4ad1-b6bf-77b52e9565e3
Sajsi MC,a5fc2616-c323-11e8-8acc-525400009efb
Shei,1c08e450-d5d2-11e8-833f-549f35161576
Moozlie,11e83fe8-dc27-01b6-8b0b-a0369fe50396
Sarahmée,11e81bd1-8193-aafa-9154-a0369fe50396
Amandine Moulin,e0141e06-c375-483d-ae48-81d69c02150f
Vera Bila,11e81bcc-97c8-a9a6-b2c2-a0369fe50396
Andreina,ee805a3c-8759-4270-afc1-071240a69d36
Nainita Desai,11e81bcc-fc65-b480-8713-a0369fe50396
Nina Capelly,11e83fea-8f5a-8d38-a905-a0369fe50396
WYTE,ecf36a57-ec52-40a9-9a11-756e15bf23c1
Lasole,471f6b10-95c0-11e9-bd33-549f35161576
Tia Talks,e507318b-17c3-42db-97a6-d3784440bd54
La Hill,11e81bca-6926-1a72-b3e4-a0369fe50396
Buzy,11e81bc0-e475-bb7e-bd3e-a0369fe50396
Candela Cuore,41994213-4bfb-46ec-8094-6531c0e40079
Neon Nonthana,3b74d476-aac9-11e9-ba79-e4434b2a4898
Cocc Pistol Cree,11e81bc9-9bfe-21d4-8936-a0369fe50396
Omega,11e81bc9-b04f-5c66-8624-a0369fe50396
Bootychaaain,11e83fe9-ba3a-31a8-befc-aa1c026db3d8
Shortee,11e81bbe-53c9-bb0e-a948-a0369fe50396
Tierra Traniece,b92a54c2-1131-11e9-beff-549f35161576
Divinity Roxx,11e81bc9-3763-2620-9780-a0369fe50396
Young Devyn,f276381c-c8d0-11e8-8b72-549f35141000
Trigga Barbie,7059f574-0053-4f5e-b996-414c8bb1472e
Nancy Fletcher,11e81bbc-a5bc-6a26-b57a-a0369fe50396
Bush.ida,c6b27518-887b-4f77-876c-560645b89c69
SKYLER,d653446c-0dcc-48de-8acc-2cd477ce8ea3
April Fooze,ab6cbfec-d623-4ca1-8110-30ba986b58d0
Sofia,5a662e50-4c2a-11e9-8cf0-e4434b2a489b
Jackie Neal,11e81bc9-422e-8360-b81a-a0369fe50396
Léonie Deval,6d7e28a4-b7ff-11e8-adcb-525400009efb
Noti Flow,11e83fee-ff93-304c-bf57-aa1c026db3d8
Carmen Stefanescu,11e81bcd-2a7f-fd62-95c5-a0369fe50396
Veeiye,11e83feb-27af-f8de-acbe-aa1c026db3d8
Aina.,6edac29b-8210-4a2b-abb2-e59727acdd7d
Yuzion,afbf6978-b52c-11e9-a6c5-e4434b2a4898
Sally,b5ce2064-7ca8-11e9-90b6-e4434b2a4898
Panxi,ad9f31ca-4d81-4f4e-90eb-89a113899c0b
sage green,bd7242de-6561-43fe-a0d0-4d1293d1679f
Fayelo,af365b64-c7b6-42a3-9a59-13ce0242ed3d
pHoenix Pagliacci,fea80224-c640-11e8-b3c6-549f35161576
Cachita,e87d617a-4fd7-43fb-bbdc-4627190f78b9
Mirabela Dauer,11e81bbb-9ecb-dfb8-8486-a0369fe50396
Flora Ofelia,11e83fe6-ba19-9ea0-92d8-a0369fe50396
Tasha Catour,11e81bcb-6b59-2a72-a2f5-a0369fe50396
Orchid,16b3466c-c475-11e8-937c-525400009efb
flowtide,dfddbad9-8d95-4c6a-9d02-855847e4b90f
NZA,1da544c7-6bb4-44ac-8073-dfcced37196a
Scarlett Wolf,ff4c9b5a-c32e-11e8-b88b-525400009efb
Malaynah,7a10b022-df7e-11e8-a64d-549f35161576
Gemma New,11e81bbb-73ee-0bc2-93a8-a0369fe50396
L1LY,09ac3888-49d7-4e1a-af53-8bc267a3fbef
Bibi H.,11e83feb-7729-d89e-a982-a0369fe50396
El Stefanato,0ad0529c-9dd5-11e9-a1f6-549f35161576
YUYU,21b2b4dc-b8e3-11e8-b213-525400009efb
Yarin Glam,11e83fea-83b1-4274-9148-a0369fe50396
Ada Betsabe,11e81bba-7914-f012-8ebc-a0369fe50396
Ana Olic,3d786de2-087a-11e9-91d1-549f35161576
Plasaporros,9ea1630a-30ea-11ea-9ce9-e4434b2a4898
Olly Anna,11e83fec-2107-6ae8-9577-a0369fe50396
SOPHIE GREY.,8b456d21-af3f-43ad-9b40-1c0a82d0bcd1
Keboo,9cb09928-0221-11ea-9ceb-801844ee83a6
Nah Eeto,11e81bc9-681f-4f96-b341-a0369fe50396
Séleste,48eb9021-c4e9-499c-a16b-c470caf04649
Valuki,2771ff5d-d605-4aa5-8b67-68809ac4b35d
Mizz Nina,11e81bbe-07b1-46ce-8db2-a0369fe50396
Nega Gizza,11e81bc8-c736-8626-8584-a0369fe50396
Nat Bartsch,11e83feb-27fc-cbe6-a338-aa1c026db3d8
Hanna Noir,21501f7a-0dc4-11ea-b747-801844ee83a6
Die Hexe Schrumpeldei,b8e29056-e468-11e8-ade9-549f35161576
Yasmine Yamajako,11e81bbb-cde3-b6c2-a0a6-a0369fe50396
Lil' Leise But Gold,dcb13d24-c26d-11e8-a6a3-525400009efb
ESKA,11e81bbb-cc8a-2400-87fc-a0369fe50396
D'Angel,11e83fe1-fa99-2d74-897e-aa1c026db3d8
Nana Quame,11e83fe2-06c9-9886-b0bb-a0369fe50396
SASHA SATHYA,cab091f0-4739-11e9-a52f-e4434b2a489b
